county,office,district,party,candidate,votes
Adams,State Auditor,,REP,write-in,0.0
Adams,State Auditor,,REP,Josh Gallion,553.0
Adams,State Auditor,,REP,TOTALS,553
Barnes,State Auditor,,REP,write-in,2.0
Barnes,State Auditor,,REP,Josh Gallion,1575.0
Barnes,State Auditor,,REP,TOTALS,1577
Benson,State Auditor,,REP,write-in,1.0
Benson,State Auditor,,REP,Josh Gallion,554.0
Benson,State Auditor,,REP,TOTALS,555
Billings,State Auditor,,REP,write-in,0.0
Billings,State Auditor,,REP,Josh Gallion,295.0
Billings,State Auditor,,REP,TOTALS,295
Bottineau,State Auditor,,REP,write-in,0.0
Bottineau,State Auditor,,REP,Josh Gallion,1112.0
Bottineau,State Auditor,,REP,TOTALS,1112
Bowman,State Auditor,,REP,write-in,0.0
Bowman,State Auditor,,REP,Josh Gallion,982.0
Bowman,State Auditor,,REP,TOTALS,982
Burke,State Auditor,,REP,write-in,0.0
Burke,State Auditor,,REP,Josh Gallion,401.0
Burke,State Auditor,,REP,TOTALS,401
Burleigh,State Auditor,,REP,write-in,55.0
Burleigh,State Auditor,,REP,Josh Gallion,12861.0
Burleigh,State Auditor,,REP,TOTALS,12916
Cass,State Auditor,,REP,write-in,61.0
Cass,State Auditor,,REP,Josh Gallion,17269.0
Cass,State Auditor,,REP,TOTALS,17330
Cavalier,State Auditor,,REP,write-in,4.0
Cavalier,State Auditor,,REP,Josh Gallion,690.0
Cavalier,State Auditor,,REP,TOTALS,694
Dickey,State Auditor,,REP,write-in,0.0
Dickey,State Auditor,,REP,Josh Gallion,630.0
Dickey,State Auditor,,REP,TOTALS,630
Divide,State Auditor,,REP,write-in,0.0
Divide,State Auditor,,REP,Josh Gallion,383.0
Divide,State Auditor,,REP,TOTALS,383
Dunn,State Auditor,,REP,write-in,2.0
Dunn,State Auditor,,REP,Josh Gallion,690.0
Dunn,State Auditor,,REP,TOTALS,692
Eddy,State Auditor,,REP,write-in,1.0
Eddy,State Auditor,,REP,Josh Gallion,369.0
Eddy,State Auditor,,REP,TOTALS,370
Emmons,State Auditor,,REP,write-in,1.0
Emmons,State Auditor,,REP,Josh Gallion,920.0
Emmons,State Auditor,,REP,TOTALS,921
Foster,State Auditor,,REP,write-in,1.0
Foster,State Auditor,,REP,Josh Gallion,704.0
Foster,State Auditor,,REP,TOTALS,705
Golden Valley,State Auditor,,REP,write-in,2.0
Golden Valley,State Auditor,,REP,Josh Gallion,346.0
Golden Valley,State Auditor,,REP,TOTALS,348
Grand Forks,State Auditor,,REP,write-in,22.0
Grand Forks,State Auditor,,REP,Josh Gallion,6756.0
Grand Forks,State Auditor,,REP,TOTALS,6778
Grant,State Auditor,,REP,write-in,0.0
Grant,State Auditor,,REP,Josh Gallion,661.0
Grant,State Auditor,,REP,TOTALS,661
Griggs,State Auditor,,REP,write-in,2.0
Griggs,State Auditor,,REP,Josh Gallion,489.0
Griggs,State Auditor,,REP,TOTALS,491
Hettinger,State Auditor,,REP,write-in,2.0
Hettinger,State Auditor,,REP,Josh Gallion,592.0
Hettinger,State Auditor,,REP,TOTALS,594
Kidder,State Auditor,,REP,write-in,3.0
Kidder,State Auditor,,REP,Josh Gallion,559.0
Kidder,State Auditor,,REP,TOTALS,562
LaMoure,State Auditor,,REP,write-in,0.0
LaMoure,State Auditor,,REP,Josh Gallion,920.0
LaMoure,State Auditor,,REP,TOTALS,920
